[INFO] 2024-11-30 13:36:04,290 >>	top of script
[INFO] 2024-11-30 15:30:42,235 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 15:30:42,235 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 15:30:42,235 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 15:30:42,240 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 15:30:42,240 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 15:30:42,240 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 15:30:42,246 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 15:30:42,246 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 15:30:42,246 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 15:30:42,251 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 15:30:42,251 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 15:30:42,251 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 16:32:44,841 >>	top of script
[INFO] 2024-11-30 16:32:44,841 >>	top of script
[INFO] 2024-11-30 16:32:44,841 >>	top of script
[INFO] 2024-11-30 16:32:44,841 >>	top of script
[INFO] 2024-11-30 16:32:44,911 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 16:32:44,911 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 16:32:44,911 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 16:32:44,911 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 16:32:44,921 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 16:32:44,921 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 16:32:44,921 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 16:32:44,921 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 16:32:44,928 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 16:32:44,928 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 16:32:44,928 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 16:32:44,928 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 16:32:44,937 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 16:32:44,937 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 16:32:44,937 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 16:32:44,937 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 16:43:48,048 >>	top of script
[INFO] 2024-11-30 16:43:48,048 >>	top of script
[INFO] 2024-11-30 16:43:48,048 >>	top of script
[INFO] 2024-11-30 16:43:48,048 >>	top of script
[INFO] 2024-11-30 16:43:48,048 >>	top of script
[INFO] 2024-11-30 16:43:48,127 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 16:43:48,127 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 16:43:48,127 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 16:43:48,127 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 16:43:48,127 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 16:43:48,137 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 16:43:48,137 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 16:43:48,137 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 16:43:48,137 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 16:43:48,137 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 16:43:48,146 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 16:43:48,146 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 16:43:48,146 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 16:43:48,146 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 16:43:48,146 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 16:43:48,154 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 16:43:48,154 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 16:43:48,154 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 16:43:48,154 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 16:43:48,154 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:16:56,825 >>	top of script
[INFO] 2024-11-30 17:16:56,825 >>	top of script
[INFO] 2024-11-30 17:16:56,825 >>	top of script
[INFO] 2024-11-30 17:16:56,825 >>	top of script
[INFO] 2024-11-30 17:16:56,825 >>	top of script
[INFO] 2024-11-30 17:16:56,825 >>	top of script
[INFO] 2024-11-30 17:16:56,907 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:16:56,907 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:16:56,907 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:16:56,907 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:16:56,907 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:16:56,907 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:16:56,923 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:16:56,923 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:16:56,923 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:16:56,923 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:16:56,923 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:16:56,923 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:16:56,923 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:16:56,923 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:16:56,923 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:16:56,923 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:16:56,923 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:16:56,923 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:16:56,940 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:16:56,940 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:16:56,940 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:16:56,940 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:16:56,940 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:16:56,940 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:19:35,503 >>	top of script
[INFO] 2024-11-30 17:19:35,503 >>	top of script
[INFO] 2024-11-30 17:19:35,503 >>	top of script
[INFO] 2024-11-30 17:19:35,503 >>	top of script
[INFO] 2024-11-30 17:19:35,503 >>	top of script
[INFO] 2024-11-30 17:19:35,503 >>	top of script
[INFO] 2024-11-30 17:19:35,503 >>	top of script
[INFO] 2024-11-30 17:19:35,607 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:19:35,607 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:19:35,607 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:19:35,607 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:19:35,607 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:19:35,607 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:19:35,607 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:19:35,623 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:19:35,639 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:19:35,639 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:19:35,639 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:19:35,639 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:19:35,639 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:19:35,639 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:19:35,639 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:31:11,601 >>	top of script
[INFO] 2024-11-30 17:31:13,596 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:31:13,596 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:31:13,596 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:31:13,613 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:33:41,216 >>	top of script
[INFO] 2024-11-30 17:33:41,216 >>	top of script
[INFO] 2024-11-30 17:33:41,281 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:33:41,281 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\misconception_mapping.csv
[INFO] 2024-11-30 17:33:41,297 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:33:41,297 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\sample_submission.csv
[INFO] 2024-11-30 17:33:41,297 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:33:41,297 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\test.csv
[INFO] 2024-11-30 17:33:41,297 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
[INFO] 2024-11-30 17:33:41,297 >>	C:/ai_ml/kaggle/eedi-mining/eedi-mining-misconceptions-in-mathematics\train.csv
